company_id,company_name,sector,rule_id,type,triggered,confidence_pct,eligible_after_threshold,reason,latest_roe,latest_roce,latest_debt_to_equity,latest_interest_coverage,latest_free_cash_flow,latest_revenue,latest_net_profit,latest_opm,latest_eps,latest_dividend_yield,latest_total_assets,latest_borrowings,latest_net_debt,latest_ebitda,trailing_revenue_cagar,trailing_profit_cagr,trailing_eps_cagr,history_years_count,history_roe_len,history_fcf_len,history_opm_len,history_revenue_len
DIVISLAB,Divis Laboratories Ltd,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,3018.87,14.32,0.06,553.5,,7845.0,1600.0,28.0,60.0,,15460.0,3.0,-79.0,2588.0,12.28,9.74,9.59,12,12,12,12,12
DIVISLAB,Divis Laboratories Ltd,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,3018.87,14.32,0.06,553.5,,7845.0,1600.0,28.0,60.0,,15460.0,3.0,-79.0,2588.0,12.28,9.74,9.59,12,12,12,12,12
DIVISLAB,Divis Laboratories Ltd,,CON_04,con,False,0.0,False,"Latest Net Profit = 1,600 (>= 0)",3018.87,14.32,0.06,553.5,,7845.0,1600.0,28.0,60.0,,15460.0,3.0,-79.0,2588.0,12.28,9.74,9.59,12,12,12,12,12
DIVISLAB,Divis Laboratories Ltd,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,3018.87,14.32,0.06,553.5,,7845.0,1600.0,28.0,60.0,,15460.0,3.0,-79.0,2588.0,12.28,9.74,9.59,12,12,12,12,12
DIVISLAB,Divis Laboratories Ltd,,CON_06,con,False,0.0,False,ICR = 553.50 (>= 1.5),3018.87,14.32,0.06,553.5,,7845.0,1600.0,28.0,60.0,,15460.0,3.0,-79.0,2588.0,12.28,9.74,9.59,12,12,12,12,12
DIVISLAB,Divis Laboratories Ltd,,CON_07,con,False,0.0,False,Dividend Payout = 50.0% (<= 100%),3018.87,14.32,0.06,553.5,,7845.0,1600.0,28.0,60.0,,15460.0,3.0,-79.0,2588.0,12.28,9.74,9.59,12,12,12,12,12
DIVISLAB,Divis Laboratories Ltd,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,3018.87,14.32,0.06,553.5,,7845.0,1600.0,28.0,60.0,,15460.0,3.0,-79.0,2588.0,12.28,9.74,9.59,12,12,12,12,12
DIVISLAB,Divis Laboratories Ltd,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,3018.87,14.32,0.06,553.5,,7845.0,1600.0,28.0,60.0,,15460.0,3.0,-79.0,2588.0,12.28,9.74,9.59,12,12,12,12,12
DIVISLAB,Divis Laboratories Ltd,,CON_10,con,False,0.0,False,ROCE = 14.3% (>= 10%),3018.87,14.32,0.06,553.5,,7845.0,1600.0,28.0,60.0,,15460.0,3.0,-79.0,2588.0,12.28,9.74,9.59,12,12,12,12,12
DIVISLAB,Divis Laboratories Ltd,,CON_11,con,False,0.0,False,Net Debt/EBITDA = -0.03x (<= 3x),3018.87,14.32,0.06,553.5,,7845.0,1600.0,28.0,60.0,,15460.0,3.0,-79.0,2588.0,12.28,9.74,9.59,12,12,12,12,12
DIVISLAB,Divis Laboratories Ltd,,CON_12,con,False,0.0,False,Revenue CAGR 5yr = 12.3% (>= 5%),3018.87,14.32,0.06,553.5,,7845.0,1600.0,28.0,60.0,,15460.0,3.0,-79.0,2588.0,12.28,9.74,9.59,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_01,pro,True,95.0,True,ROE > 20% for 11 consecutive years; avg ROE=166.5%,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_02,pro,False,0.0,False,No FCF history available,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_03,pro,False,0.0,False,D/E = 0.9100 (not debt-free),389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_04,pro,True,77.56,True,Revenue CAGR 5yr = 26.7%,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_05,pro,False,0.0,False,OPM = 8.0% (<= 25%),389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_06,pro,True,78.55,True,PAT CAGR 5yr = 32.4%,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_07,pro,True,95.0,True,ICR = 71.8 (> 10),389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_08,pro,False,0.0,False,FCF unavailable,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_09,pro,True,80.82,True,EPS CAGR 5yr = 28.9%,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_10,pro,True,95.0,True,ROE improved from 169.6% to 389.6% over 3 consecutive YoY steps,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_11,pro,False,0.0,False,Revenue CAGR (26.7%) <= PAT CAGR (32.4%),389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,PRO_12,pro,True,86.8,True,Assets growing (+36.8%) and borrowings declining (-8.5%),389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_01,con,False,0.0,False,D/E = 0.91 (<= 2.0),389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_04,con,False,0.0,False,"Latest Net Profit = 2,536 (>= 0)",389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_06,con,False,0.0,False,ICR = 71.79 (>= 1.5),389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_07,con,False,0.0,False,Dividend Payout = 0.0% (<= 100%),389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_10,con,False,0.0,False,ROCE = 19.7% (>= 10%),389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_11,con,False,0.0,False,Net Debt/EBITDA = 0.10x (<= 3x),389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
DMART,Avenue Supermarts Ltd,,CON_12,con,False,0.0,False,Revenue CAGR 5yr = 26.7% (>= 5%),389.55,19.67,0.91,71.79,,50789.0,2536.0,8.0,39.0,,21172.0,592.0,485.0,4837.0,26.71,32.37,28.88,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_01,pro,True,95.0,True,ROE > 20% for 12 consecutive years; avg ROE=52.8%,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_02,pro,False,0.0,False,No FCF history available,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_03,pro,False,0.0,False,D/E = 0.4400 (not debt-free),73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_04,pro,True,64.26,True,Revenue CAGR 5yr = 17.8%,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_05,pro,True,95.0,True,OPM = 531.0%,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_06,pro,False,0.0,False,PAT CAGR 5yr = 12.0% (<= 20%),73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_07,pro,True,95.0,True,ICR = 193.3 (> 10),73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_08,pro,False,0.0,False,FCF unavailable,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_09,pro,False,0.0,False,EPS CAGR 5yr = 12.2% (<= 15%),73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_10,pro,False,0.0,False,ROE not improving for 3 consecutive years,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_11,pro,True,77.43,True,Revenue CAGR (17.8%) > PAT CAGR (12.0%). SPEC CONTRADICTION: 'Revenue growing slower than profits' (text) conflicts with condition Revenue CAGR > PAT CAGR.,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,PRO_12,pro,False,0.0,False,borrowings not declining,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_01,con,False,0.0,False,Company is in a financial sector.,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_04,con,False,0.0,False,"Latest Net Profit = 1,574 (>= 0)",73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_06,con,False,0.0,False,ICR = 193.29 (>= 1.5),73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_07,con,False,0.0,False,Dividend Payout = 27.0% (<= 100%),73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_10,con,False,0.0,False,ROCE = 33.5% (>= 10%),73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_11,con,False,0.0,False,Net Debt/EBITDA = -2.87x (<= 3x),73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
HDFCLIFE,HDFC Life Insurance Company Ltd,,CON_12,con,False,0.0,False,Revenue CAGR 5yr = 17.8% (>= 5%),73.18,33.53,0.44,193.29,,101482.0,1574.0,531.0,7.0,,302687.0,950.0,-290178.0,101030.0,17.84,12.03,12.25,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_01,pro,True,95.0,True,ROE > 20% for 12 consecutive years; avg ROE=217.1%,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_02,pro,False,0.0,False,No FCF history available,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_03,pro,False,0.0,False,D/E = 0.0700 (not debt-free),389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_04,pro,True,61.19,True,Revenue CAGR 5yr = 15.8%,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_05,pro,True,95.0,True,OPM = 2577.0%,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_06,pro,False,0.0,False,PAT CAGR 5yr = 17.8% (<= 20%),389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_07,pro,True,95.0,True,ICR = 160.9 (> 10),389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_08,pro,False,0.0,False,FCF unavailable,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_09,pro,True,62.54,True,EPS CAGR 5yr = 16.7%,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_10,pro,False,0.0,False,ROE not improving for 3 consecutive years,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_11,pro,False,0.0,False,Revenue CAGR (15.8%) <= PAT CAGR (17.8%),389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,PRO_12,pro,False,0.0,False,borrowings not declining,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_01,con,False,0.0,False,Company is in a financial sector.,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_04,con,False,0.0,False,"Latest Net Profit = 1,919 (>= 0)",389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_05,con,False,0.0,False,No 2-year consecutive revenue decline.,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_06,con,False,0.0,False,ICR = 160.91 (>= 1.5),389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_07,con,False,0.0,False,Dividend Payout = 28.0% (<= 100%),389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_08,con,False,0.0,False,No 3-year consecutive D/E rise.,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_09,con,False,0.0,False,No 3-year consecutive EPS decline.,389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_10,con,False,0.0,False,ROCE = 28.5% (>= 10%),389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_11,con,False,0.0,False,Net Debt/EBITDA = -2.69x (<= 3x),389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIGI,ICICI Lombard General Insurance Company Ltd,,CON_12,con,False,0.0,False,Revenue CAGR 5yr = 15.8% (>= 5%),389.25,28.47,0.07,160.91,,20487.0,1919.0,2577.0,39.0,,63308.0,35.0,-48549.0,18044.0,15.79,17.79,16.69,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_01,pro,True,95.0,True,ROE > 20% for 12 consecutive years; avg ROE=88.6%,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_02,pro,False,0.0,False,No FCF history available,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_03,pro,False,0.0,False,D/E = 0.8300 (not debt-free),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_04,pro,False,0.0,False,Revenue CAGR 5yr = 11.9% (<= 15%),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_05,pro,False,0.0,False,OPM = -1829.0% (<= 25%),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_06,pro,False,0.0,False,PAT CAGR 5yr = -3.6% (<= 20%),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_07,pro,True,86.42,True,ICR = 32.0 (> 10),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_08,pro,False,0.0,False,dividend yield = 0.1% (<= 2%); FCF unavailable,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_09,pro,False,0.0,False,EPS CAGR 5yr = -3.7% (<= 15%),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_10,pro,False,0.0,False,ROE not improving for 3 consecutive years,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_11,pro,True,95.0,True,Revenue CAGR (11.9%) > PAT CAGR (-3.6%). SPEC CONTRADICTION: 'Revenue growing slower than profits' (text) conflicts with condition Revenue CAGR > PAT CAGR.,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,PRO_12,pro,False,0.0,False,borrowings not declining,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_01,con,False,0.0,False,Company is in a financial sector.,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_02,con,False,0.0,False,No 3-year consecutive negative FCF streak.,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_03,con,False,0.0,False,No 3-year consecutive OPM decline.,59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,,CON_04,con,False,0.0,False,Latest Net Profit = 851 (>= 0),59.06,31.81,0.83,32.02,,90307.0,851.0,-1829.0,6.0,,299001.0,1200.0,-288528.0,92249.0,11.95,-3.61,-3.7,12,12,12,12,12
